book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
21248483,Kiss Me Like This,Romance,New-Adult,300,Bella Andre,4.07
12483970,Dark Metropolis,Young-Adult,Fantasy,304,Jaclyn Dolamore,3.56
21957948,Bound by Duty,Fantasy,Fantasy,390,Stormy Smith,3.99
20888519,The Stone (Chronicles of Quat #1),Fantasy,See-top-shelves,296,Bryen O'Riley,4.54
20830614,Saving Yesterday,Science-Fiction,Fantasy,292,Jessica  Keller,4.14
18343196,Killer Instinct,Mystery,Young-Adult,272,S.E. Green,3.73
20577546,The Headhunters Race,Science-Fiction,Young-Adult,196,Kimberly Afe,3.52
16050312,Of Breakable Things,Young-Adult,Fantasy,425,A. Lynden Rolland,3.94
17212972,Leather and Sand,Romance,Romance,212,Jayna Vixen,3.83
22589352,Precarious,Romance,Adult-Fiction,230,Bella Jewel,4.1
31283058,More Than Miles,Romance,See-top-shelves,491,Autumn Jones Lake,4.31
22107044,Heart Recaptured,Romance,Dark,503,Tillie Cole,4.27
17370995,Chief's Angel,Romance,Adult-Fiction,207,Bec Botefuhr,4.03
26028873,Disconnect,Romance,Adult-Fiction,150,Phoenyx Slaughter,3.97
18190566,Withstanding Me,Romance,See-top-shelves,264,Crystal Spears,4.03
141372,Brian's Winter,Young-Adult,Fiction,144,Gary Paulsen,3.77
70561,The Gulag Archipelago 1918-1956,History,Nonfiction,472,Aleksandr Solzhenitsyn,4.04
8379374,Backstage Pass,Romance,Adult-Fiction,344,Olivia Cunning,4.08
6634409,The Darkest Hour,Romance,Romance,304,Maya Banks,4.01
427078,Body Check,Romance,Romance,336,Deirdre Martin,3.8
106549,A Dangerous Love,Romance,Romance,384,Sabrina Jeffries,3.95
10429836,A Night to Surrender,Romance,Romance,372,Tessa Dare,3.9
425374,Miss Wonderful,Romance,Romance,352,Loretta Chase,3.88
6957682,A Kiss at Midnight,Romance,Romance,370,Eloisa James,3.83
2827647,Sweet Talk,Romance,Romance,378,Susan Mallery,3.99
2721318,Wild Card,Romance,Romance,418,Lora Leigh,4.11
656836,Surrender,Romance,Historical,355,Pamela Clare,4.16
110410,Simply Unforgettable,Romance,Romance,422,Mary Balogh,3.88
2455376,To Taste Temptation,Romance,Romance,362,Elizabeth Hoyt,3.95
60220,Simply Irresistible,Romance,Romance,375,Rachel Gibson,3.89
7863423,Simply Irresistible,Romance,Romance,311,Jill Shalvis,4.03
891813,Love Only Once,Romance,Romance,344,Johanna Lindsey,3.99
6584134,Nine Rules to Break When Romancing a Rake,Romance,Romance,422,Sarah MacLean,3.97
18396295,The See-Through Leopard,Young-Adult,Animals,243,Sibel Hodge,3.93
38736,James Herriot's Dog Stories,Animals,Nonfiction,464,James Herriot,4.34
19336,The Tale of Jemima Puddle-Duck,Childrens,Classics,57,Beatrix Potter,4.2
197084,Are You My mother?,Childrens,Childrens,64,P.D. Eastman,4.16
23340,Tailchaser's Song,Fantasy,Fiction,364,Tad Williams,4
402128,Old Possum's Book of Practical Cats,Poetry,Classics,56,T.S. Eliot,4.17
185253,The Magic of Recluce,Fantasy,Fiction,501,L.E. Modesitt Jr.,3.99
60211,The Shadow of the Torturer,Fantasy,Science-Fiction,262,Gene Wolfe,3.97
61905,Barrayar,Science-Fiction,Fiction,336,Lois McMaster Bujold,4.17
18630,The Player of Games,Science-Fiction,Fiction,293,Iain M. Banks,4.08
36362234,The Love & Lies of Rukhsana Ali,Young-Adult,Contemporary,336,Sabina Khan,3.87
36613718,Enchante,Fantasy,Historical,459,Gita Trelease,4.12
39725622,The Princess and the Fangirl,Contemporary,Young-Adult,320,Ashley Poston,4.01
37545571,King of Fools,Fantasy,Young-Adult,384,Amanda Foody,3.83
23510085,Fire and Heist,Fantasy,Young-Adult,304,Sarah Beth Durst,3.8
40590283,The Warrior Maiden,Historical,Young-Adult,320,Melanie Dickerson,3.96
29774026,The Priory of the Orange Tree,Fantasy,Adult,848,Samantha Shannon,3.88
35553692,Circle of Shadows,Fantasy,Young-Adult,400,Evelyn Skye,3.82
9132056,Insight,Fantasy,Fantasy,314,Jamie Magee,4.21
13533650,The Assassin's Curse,Fantasy,Young-Adult,298,Cassandra Rose Clarke,3.74
295305,Wolf Brother,Fantasy,Young-Adult,295,Michelle Paver,4.2
86737,City of Masks,Fantasy,Young-Adult,345,Mary Hoffman,4.03
1034516,The Named,Fantasy,Young-Adult,336,Marianne Curley,4.01
29919027,Grave Measures,Fantasy,Fantasy,334,R.R. Virdi,4.58
7165405,The Ambassador's Mission,Fantasy,Fantasy,513,Trudi Canavan,4.02
17339738,Riddle in Stone,Fantasy,Fiction,382,Robert Evert,3.93
26849976,Lost Until You,Romance,Contemporary,400,J.R. Grant,3.93
28219648,The 231 Club: My Ten Year Journey From Therapist to CIA Courier and Sanctioned Kills - A True Story,Nonfiction,Autobiography,322,J. Bartell,4.11
6278019,Heart's Blood,Fantasy,Romance,405,Juliet Marillier,4.14
3700085,Marcelo in the Real World,Young-Adult,Fiction,312,Francisco X. Stork,3.91
13070346,Blood Rites,Shapeshifters,Fantasy,223,Quinn Loftis,4.35
30334,Hawksong,Fantasy,Young-Adult,243,Amelia Atwater-Rhodes,3.98
8144743,Promise,Fantasy,Romance,368,Kristie Cook,4.21
6760780,The Grimm Legacy,Fantasy,Young-Adult,325,Polly Shulman,3.86
8314214,Finding Sky,Young-Adult,Romance,320,Joss Stirling,4.18
5711714,Academy 7,Young-Adult,Science-Fiction,272,Anne Osterlund,3.73
9752790,Burn,Young-Adult,Science-Fiction,418,Julianna Baggott,3.78
18167468,Bite Me,Fantasy,Romance,375,Shelly Laurenston,4.21
15748529,The Winter Long,Fantasy,Fantasy,358,Seanan McGuire,4.03
16280678,Shattered,Fantasy,Fantasy,352,Kevin Hearne,4.18
17448097,Killer Frost,Fantasy,Fantasy,384,Jennifer Estep,4.06
28735,By the Sword,Fantasy,Fiction,492,Mercedes Lackey,4.01
95707,Your Best Life Now: 7 Steps to Living at Your Full Potential,Christian,Self-Help,310,Joel Osteen,4.21
5641414,Liberty and Tyranny: A Conservative Manifesto,Politics,Nonfiction,245,Mark R. Levin,4.14
6538,Portrait of a Killer: Jack the Ripper - Case Closed,Nonfiction,Crime,383,Patricia Cornwell,3.88
3332986,Hannah Montana: Recorder Fun! Pack,Music,See-top-shelves,24,Miley Cyrus,3.6
3754102,The Obama Nation,Politics,Nonfiction,364,Jerome R. Corsi,3.74
81176,Dude Where's My Country?,Nonfiction,Politics,272,Michael Moore,3.49
6478256,Glenn Beck's Common Sense: The Case Against an Out-of-Control Government Inspired by Thomas Paine,Politics,Nonfiction,174,Glenn Beck,3.88
252917,Who's Looking Out for You?,Politics,Nonfiction,224,Bill O'Reilly,4.02
703847,Introduction to Scientology Ethics,Religion,Philosophy,468,L. Ron Hubbard,3.42
96833,I Want to Tell You: My Response to Your Letters Your Messages Your Questions,Nonfiction,Crime,208,O.J. Simpson,3.14
747061,Book of Mormon Doctrine and Covenants Pearl of Great Price,Religion,Christianity,1310,The Church of Jesus Christ of Latter-day Saints,4.5
7588,A Portrait of the Artist as a Young Man,Classics,Fiction,329,James Joyce,3.74
185289,Dragon Prince,Fantasy,Fantasy,576,Melanie Rawn,4
104101,The Lions of Al-Rassan,Fantasy,Historical,528,Guy Gavriel Kay,4.11
16155612,The Orb of Truth,Fantasy,Christian,242,Brae Wyckoff,4.03
2315892,Best Served Cold,Fantasy,Fiction,534,Joe Abercrombie,4.18
4345290,The Crown Conspiracy,Fantasy,Fiction,296,Michael J. Sullivan,4.31
28481,Dragon Wing,Fantasy,Fiction,430,Margaret Weis,4
179033,The Chronicles of Thomas Covenant the Unbeliever,Fantasy,Fiction,1160,Stephen R. Donaldson,3.91
15852756,Naked,Romance,Adult-Fiction,208,Raine Miller,4.08
498214,Daggerspell,Fantasy,Fiction,454,Katharine Kerr,4.02
99664,The Painted Veil,Classics,Fiction,246,W. Somerset Maugham,4.04
239239,The Prestige,Fiction,Fantasy,360,Christopher Priest,3.81
285092,High Fidelity,Fiction,Music,340,Nick Hornby,3.66
21843165,Revenge and the Wild,Fantasy,Young-Adult,373,Michelle Modesto,3.76
26073072,The Long Game,Young-Adult,Mystery,360,Jennifer Lynn Barnes,4.09
28763485,The Sun Is Also a Star,Young-Adult,Contemporary,384,Nicola Yoon,4.07
21518344,Unhooked,Fantasy,Young-Adult,342,Lisa   Maxwell,3.82
23495112,The Impostor Queen,Fantasy,Young-Adult,415,Sarah Fine,3.96
17669243,Thief of Lies,Fantasy,Young-Adult,400,Brenda Drake,3.82
23688792,These Vicious Masks,Fantasy,Historical,298,Tarun Shanker,3.71
21936937,Blackhearts,Young-Adult,Historical,384,Nicole Castroman,3.78
21979832,The Girl from Everywhere,Fantasy,Young-Adult,464,Heidi Heilig,3.76
25897792,Into the Dim,Young-Adult,Science-Fiction,428,Janet B.  Taylor,3.75
23253083,Flamecaster,Fantasy,Young-Adult,535,Cinda Williams Chima,4.21
21396155,The Forbidden Wish,Fantasy,Young-Adult,352,Jessica Khoury,3.92
22337670,Forever Ours,Romance,New-Adult,220,Cassia Leo,4.02
16117368,The Saint,Erotica,Adult-Fiction,442,Tiffany Reisz,4.3
22012863,Accidental Leigh,Fantasy,Romance,114,Melanie  James,4.13
18245332,Shattering Halos,Fantasy,Paranormal,362,Sunniva Dee,4.01
18627856,Damian,Romance,New-Adult,198,Jessica Wood,3.73
18280801,Stripped 2: A Ferro Family Novel,Romance,Adult-Fiction,250,H.M. Ward,4.14
18129852,Rival,New-Adult,Romance,366,Penelope Douglas,4.18
18935386,Toxic,New-Adult,Romance,340,Rachel Van Dyken,4.12
23262615,Intrepid,Dark,Adult,222,Samantha Jacobey,4.2
18756982,Phenomenal X,Romance,New-Adult,335,Michelle A. Valentine,4.08
24367985,Locke,Romance,War,271,Harper Sloan,4.25
16077954,Consumed,Romance,New-Adult,320,Emily Snow,3.98
155421,Something from the Nightside,Fantasy,Fantasy,230,Simon R. Green,3.95
97408,Perfect,Young-Adult,Realistic-Fiction,172,Natasha Friend,3.8
16320,Witness for the Prosecution and Selected Plays,Mystery,Mystery,352,Agatha Christie,3.99
32508,The Black Echo,Mystery,Fiction,482,Michael Connelly,4.13
32499,The Pelican Brief,Fiction,Mystery,400,John Grisham,3.89
21671,Mystic River,Mystery,Fiction,416,Dennis Lehane,4.03
6316171,Hate List,Young-Adult,Contemporary,405,Jennifer Brown,3.98
6609714,The Lonely Hearts Club,Young-Adult,Romance,290,Elizabeth Eulberg,3.84
18774964,A Man Called Ove,Fiction,Contemporary,337,Fredrik Backman,4.27
2319370,Playing With Fire,Romance,Fantasy,331,Katie MacAlister,3.93
72286,When Darkness Comes,Romance,Fantasy,359,Alexandra Ivy,4.09
3295695,Dragon Actually,Fantasy,Romance,336,G.A. Aiken,4.2
13056511,Heaven,Paranormal,Young-Adult,419,Alexandra Adornetto,3.78
1079431,Beauty and the Beast and Other Classic French Fairy Tales,Fantasy,Fantasy,464,Jack D. Zipes,4.11
13143456,Crow's Revenge,Fantasy,Fantasy,448,Marcus Alexander,4.61
7743801,Three Daves,Romance,Womens-Fiction,284,Nicki Elson,3.6
20581817,My Clarity,New-Adult,Romance,267,M.  Clarke,4
15838978,Unravel Me,Romance,New-Adult,214,Kendall Ryan,3.87
18462951,Nordic Fairies Part 1: Nordic Fairies,Fantasy,Young-Adult,44,Saga Berg,3.68
182521,Celebrating Silence: Excerpts from Five Years of Weekly Knowledge 1995-2000,Nonfiction,Spirituality,206,Sri Sri Ravi Shankar,4.63
6659480,Light Beneath Ferns,Young-Adult,Fantasy,206,Anne Spollen,3.7
5266655,Immortal,Young-Adult,Fantasy,360,Gillian Shields,3.66
3224378,Frozen Fire,Young-Adult,Mystery,328,Tim Bowler,3.71
17886001,Wingless and Damned,Fantasy,Paranormal,139,Dawn White,3.99
15752151,Vampire Vampire,Fantasy,Paranormal,208,Heather Killough-Walden,4.07
15781364,The Wales Boy (Angelica Grace Trilogy #1),Young-Adult,Fantasy,308,Rachel M. Greenebaum,4.3
32992663,No More Wasted Time,Romance,Romance,360,Beverly Preston,4.12
16031258,The Steward,Fantasy,Fairies,336,Christopher  Shields,4.19
789344,Encyclopedia Brown Boy Detective,Mystery,Childrens,128,Donald J. Sobol,4.02
17149396,Avalon,Science-Fiction,Young-Adult,418,Mindee Arnett,3.83
6424184,Thirst No. 2: Phantom Evil Thirst and Creatures of Forever,Paranormal,Young-Adult,581,Christopher Pike,3.88
7090785,Dawn of the Dreadfuls,Horror,Horror,287,Steve Hockensmith,3.68
592089,The Bar Code Tattoo,Young-Adult,Science-Fiction,252,Suzanne Weyn,3.67
15759752,Because You Tempt Me,Romance,Adult-Fiction,55,Beth Kery,3.91
16087848,Mine to Hold,Romance,Adult-Fiction,221,Shayla Black,4.07
7573471,Heidi and the Kaiser,Erotica,Adult-Fiction,152,Selena Kitt,3.56
41153917,Honor Thy Teacher,Erotica,Adult-Fiction,199,Teresa Mummert,3.71
16099159,Claim Me,Romance,Adult-Fiction,371,J. Kenner,4.14
22091449,Nobody's Perfect,Erotica,Adult-Fiction,468,Kallypso Masters,4.22
444381,The Princess and the Goblin,Fantasy,Classics,241,George MacDonald,4.05
73093,He Loves Lucy,Romance,Romance,335,Susan Donovan,3.84
5024334,Too Good To Be True,Romance,Romance,384,Kristan Higgins,3.99
6703145,Spellwright,Fantasy,Fiction,350,Blake Charlton,3.73
16160701,Fire Country,Science-Fiction,Young-Adult,398,David Estes,4.07
278280,River of Gods,Science-Fiction,Fiction,597,Ian McDonald,3.83
240297,The Skinner,Science-Fiction,Fiction,432,Neal Asher,4.06
264950,Calculating God,Science-Fiction,Fiction,338,Robert J. Sawyer,3.89
3437328,The Temporal Void,Science-Fiction,Space,746,Peter F. Hamilton,4.18
89184,Absolution Gap,Science-Fiction,Fiction,756,Alastair Reynolds,4.01
15062217,14,Horror,Science-Fiction,372,Peter Clines,3.92
17934530,Annihilation,Science-Fiction,Fiction,195,Jeff VanderMeer,3.68
7562764,The Quantum Thief,Science-Fiction,Fiction,336,Hannu Rajaniemi,3.91
9265453,Embassytown,Science-Fiction,Fiction,345,China Miville,3.85
50275,Last Exit to Brooklyn,Fiction,Classics,290,Hubert Selby Jr.,4.02
75479,The End of Alice,Fiction,Horror,272,A.M. Homes,3.64
179735,The Girl Next Door,Horror,Fiction,370,Jack Ketchum,3.84
9581507,Don't Breathe a Word,Mystery,Fiction,447,Jennifer  McMahon,3.68
9545064,The Story of Beautiful Girl,Historical,Fiction,346,Rachel Simon,3.88
8724084,Evercrossed,Young-Adult,Paranormal,277,Elizabeth Chandler,4.06
8161632,Shadowspell,Fantasy,Young-Adult,295,Jenna Black,3.81
30653927,The Hidden Memory of Objects,Young-Adult,Mystery,336,Danielle Mages Amato,3.81
30239341,How to Disappear,Young-Adult,Contemporary,384,Sharon Huss Roat,4.11
25116429,#famous,Young-Adult,Contemporary,384,Jilly Gagnon,3.55
27830287,It Started With Goodbye,Young-Adult,Contemporary,269,Christina June,3.79
23593897,The Book Jumper,Fantasy,Young-Adult,371,Mechthild Glser,3.66
25876993,You Don't Know My Name,Young-Adult,Contemporary,304,Kristen Orlando,3.73
25092254,Cold Summer,Young-Adult,Science-Fiction,322,Gwen Cole,3.85
30312700,Alex Approximately,Young-Adult,Contemporary,391,Jenn Bennett,3.96
30375703,The Valiant,Historical,Young-Adult,372,Lesley Livingston,3.81
30163661,Spindle Fire,Fantasy,Young-Adult,351,Lexa Hillyer,3.54
30258320,Gilded Cage,Fantasy,Young-Adult,368,Vic James,3.77
32051720,Wicked Like a Wildfire,Fantasy,Young-Adult,405,Lana Popovi?,3.59
28458598,When Dimple Met Rishi,Young-Adult,Romance,380,Sandhya Menon,3.74
30095464,The Bone Witch,Fantasy,Young-Adult,432,Rin Chupeco,3.84
18935998,Undaunted,Young-Adult,Science-Fiction,352,Kat Falls,3.96
202769,In the Night Garden,Fantasy,Fiction,483,Catherynne M. Valente,3.94
238460,Shadow Spinner,Historical,Young-Adult,219,Susan Fletcher,3.96
46306,The Complete Fairy Tales,Classics,Fantasy,803,Hans Christian Andersen,4.13
394724,Golden:  A Retelling of Rapunzel,Fantasy,Young-Adult,179,Cameron Dokey,3.78
219677,Sirena,Fantasy,Young-Adult,210,Donna Jo Napoli,3.67
9858081,The Code of the Woosters,Fiction,Humor,286,P.G. Wodehouse,4.18
26545652,A Dangerous Harbor,Mystery,Romance,274,R.P. Dahlke,3.84
15855708,Diary of a Dieting Madhouse,Womens-Fiction,Food-and-Drink,379,Paige Singleton,3.44
16052749,Death Valley Scotty,Adventure,History,150,Robert    Carter,3.69
16003423,Fisheye,Nonfiction,Autobiography,210,Trish Thorpe,2.89
15700594,Homecoming Blues,Short-Stories,See-top-shelves,86,Andrew Scorah,4.28
7490715,Backstop: A Baseball Love Story in Nine Innings,Contemporary,Romance,222,J. Conrad Guest,4.57
12770990,Haunted: 11 Tales of Ghostly Horror,Horror,Horror,142,Monica Valentinelli,3.93
16046878,The Shattered Door,Mystery,See-top-shelves,298,Lisa Bouchard,3.76
13423535,The Mystic Wolves,Fantasy,Shapeshifters,280,Belinda Boring,4.1
13818476,Heavy Duty People,Fiction,Thriller,232,Iain Parke,4.2
15997064,Destiny of the Vampire,Fantasy,Paranormal,312,Tina Traverse,4.26
16219585,Waffles and Pancakes,Childrens,See-top-shelves,26,Cindy Springsteen,4.64
12865922,The Queen's Envoy,Fiction,Humor,194,David Prosser,4.4
15980748,Kicker,Historical,See-top-shelves,250,R. Grey Hoover,4.39
15995198,Sharp Change,Fantasy,Paranormal,159,Milly Taiden,4.08
25943218,MacKenzie Fire,Romance,Romance,353,Elle Casey,4.04
17185633,Unbeautifully Loved,Romance,New-Adult,392,Emma Grayson,3.93
17194461,Hustle Me,New-Adult,Romance,240,Jennifer Foor,4.23
16086479,Return to Poughkeepsie,Romance,Romance,395,Debra Anastasia,3.95
16156394,Breaking the Wrong,New-Adult,Romance,323,Calia Read,3.96
16178117,The Valentine's Arrangement,Romance,New-Adult,150,Kelsie Leverich,3.83
17857998,Manic,New-Adult,Romance,300,J.A. Huss,4.18
16242085,Ruining You,Romance,New-Adult,215,Nicole Reed,4.1
16151293,Running on Empty,Romance,Contemporary,292,L.B. Simmons,4.04
19148794,Evanescent,Science-Fiction,Science-Fiction,388,Carlyle Labuschagne,4.05
17185556,My Unexpected Forever,Romance,New-Adult,270,Heidi McLaughlin,4.09
23379428,Where the Road Takes Me,Young-Adult,Romance,315,Jay McLean,4.23
18829666,Black Iris,New-Adult,Contemporary,371,Leah Raeder,3.8
25731237,Stalker,Dark,Romance,386,Clarissa Wild,3.77
22586926,Come to Me Recklessly,Romance,New-Adult,445,A.L. Jackson,4.11
23389993,Gus,Romance,New-Adult,389,Kim Holden,4.36
6598207,Shadow of the Moon,Young-Adult,Shapeshifters,249,Rachel Hawthorne,3.89
6681333,Eleventh Grade Burns,Paranormal,Young-Adult,309,Heather Brewer,4.12
11761455,A Witch in Winter,Paranormal,Young-Adult,346,Ruth Warburton,3.79
13375237,Pretty Amy,Young-Adult,Contemporary,304,Lisa Burstein,3.52
12814540,The Last Princess,Science-Fiction,Young-Adult,295,Galaxy Craze,3.54
12812539,Fractured Light,Fantasy,Young-Adult,304,Rachel McClellan,4.08
143534,The Gift of the Magi,Classics,Short-Stories,32,O. Henry,4.08
529701,Side Effects,Humor,Fiction,213,Woody Allen,3.92
395182,Lucky Jim,Fiction,Classics,251,Kingsley Amis,3.67
77727,Calvin and Hobbes,Sequential-Art,Humor,128,Bill Watterson,4.67
6234910,The Iron Thorn,Science-Fiction,Fantasy,492,Caitlin Kittredge,3.71
88077,The Magic Mountain,Fiction,Classics,706,Thomas Mann,3.94
6076387,A Gate at the Stairs,Fiction,Novels,322,Lorrie Moore,3.77
3851380,Kiss,Christian-Fiction,Fiction,322,Ted Dekker,4.04
10880685,The Amoveo Legacy,Fantasy,Romance,210,Sara  Humphreys,4
6335026,The Weight of Silence,Fiction,Mystery,373,Heather Gudenkauf,3.9
6224935,This is Where I Leave You,Fiction,Humor,339,Jonathan Tropper,3.88
9530,Shadow Divers,Nonfiction,History,335,Robert Kurson,4.21
12543,Bird by Bird: Some Instructions on Writing and Life,Language,Nonfiction,237,Anne Lamott,4.01
6545608,The Perfect Storm: A True Story of Men Against the Sea,Nonfiction,History,227,Sebastian Junger,4.08
475,Collapse: How Societies Choose to Fail or Succeed,Nonfiction,History,608,Jared Diamond,3.99
28096757,Innuendos,Humor,Adult-Fiction,330,V. Kelly,4.51
331701,Stone Soup,Childrens,Childrens,32,Jon J. Muth,4.33
153540,The Little House,Childrens,Childrens,44,Virginia Lee Burton,4.2
22013040,The Seven Natural Wonders Of The EARTH (My First Travel Books #2),Childrens,Adventure,23,Anna Othitis,4.72
858513,Chrysanthemum,Childrens,Childrens,32,Kevin Henkes,4.13
367689,Ravished,Romance,Romance,385,Amanda Quick,3.9
311308,Devil's Cub,Romance,Romance,288,Georgette Heyer,3.91
128837,Elective Affinities,Classics,Fiction,272,Johann Wolfgang von Goethe,3.8
9454,Hegel's Phenomenology of Spirit,Philosophy,Nonfiction,640,Georg Wilhelm Friedrich Hegel,3.89
12321,Beyond Good and Evil,Philosophy,Nonfiction,240,Friedrich Nietzsche,4.05
108137,Poems (Shambhala Pocket Classics),Poetry,Classics,160,Emily Dickinson,4.19
27494,Leaves of Grass,Poetry,Classics,624,Walt Whitman,4.13
43191522,Sporadic Memories,Fiction,Cultural,236,Ali Marsman,4.43
3922904,Zerostrata,Horror,Horror,128,Andersen Prunty,3.65
2274683,Daughter of the Flames,Fantasy,Young-Adult,362,Zo Marriott,3.82
2989344,Secret Speakers and the Search for Selador's Gate,Fantasy,Young-Adult,475,KareyLyn Parker (K.S.R. Kingworth),3.39
458191,Escape to Witch Mountain,Science-Fiction,Fiction,180,Alexander Key,3.94
395397,Legends of the Fall,Fiction,Historical,288,Jim Harrison,3.99
713798,Penelope,Fantasy,Romance,230,Marilyn Kaye,3.7
1230853,Madame Doubtfire,Fiction,Childrens,192,Anne Fine,3.61
193659,Apollo 13,Nonfiction,History,432,Jim Lovell,4.29
39987,Nanny Mcphee: The Collected Tales of Nurse Matilda,Fantasy,Fiction,300,Christianna Brand,3.74
67238,Dead Poets Society,Fiction,Classics,166,N.H. Kleinbaum,4.21
10907,The Pursuit of Happyness,Nonfiction,Biography,320,Chris Gardner,4.18
843550,Shrek!,Childrens,Fantasy,32,William Steig,4.08
21820482,The Reluctant Jesus,Humor,Religion,264,Duncan Whitehead,3.61
